UNIX TIME;TIME;LAT;LONG;ALT;DIST;HR;CAD;TEMP;POWER
1179813614;2007-05-22T06:00:146740Z;-5,752363;105,609310;210,556;785,4344;0;0;No Data;No Data
1179813614;2007-05-22T06:00:146484Z;-5,746673;105,612250;136,663;786,1466;0;0;No Data;No Data
1179813614;2007-05-22T06:00:145665Z;-5,735015;105,629129;138,107;788,4226;0;0;No Data;No Data
1179813614;2007-05-22T06:00:145088Z;-5,747388;105,636513;268,546;790,0247;0;0;No Data;No Data
1179813614;2007-05-22T06:00:144237Z;-5,767942;105,641842;745,243;792,3879;0;0;No Data;No Data
1179813614;2007-05-22T06:00:143535Z;-5,785150;105,645110;900,504;794,3376;0;0;No Data;No Data
1179813614;2007-05-22T06:00:143069Z;-5,796570;105,647302;1057,765;795,632;0;0;No Data;No Data
1179813614;2007-05-22T06:00:142800Z;-5,803285;105,647533;929,767;796,3801;0;0;No Data;No Data
1179813614;2007-05-22T06:00:142527Z;-5,810006;105,648688;640,651;797,1393;0;0;No Data;No Data
1179813614;2007-05-22T06:00:142370Z;-5,813923;105,648815;390,975;797,5756;0;0;No Data;No Data
1179813614;2007-05-22T06:00:141914Z;-5,803382;105,653082;868,957;798,8407;0;0;No Data;No Data
1179813614;2007-05-22T06:00:141799Z;-5,800616;105,653839;929,436;799,1598;0;0;No Data;No Data
1179813614;2007-05-22T06:00:140903Z;-5,778996;105,659589;542,081;801,6495;0;0;No Data;No Data
1179813614;2007-05-22T06:00:140410Z;-5,767621;105,664296;441,746;803,0189;0;0;No Data;No Data
1179813613;2007-05-22T06:00:139758Z;-5,752660;105,670706;192,68;804,8295;0;0;No Data;No Data
1179813613;2007-05-22T06:00:139736Z;-5,752671;105,671278;198,241;804,8929;0;0;No Data;No Data
1179813613;2007-05-22T06:00:139136Z;-5,767157;105,675039;284,628;806,5586;0;0;No Data;No Data
1179813613;2007-05-22T06:00:138445Z;-5,784367;105,675849;318,53;808,4767;0;0;No Data;No Data
1179813613;2007-05-22T06:00:138236Z;-5,789585;105,675847;508,901;809,0577;0;0;No Data;No Data
1179813613;2007-05-22T06:00:137848Z;-5,799263;105,675642;590,9;810,1354;0;0;No Data;No Data
1179813613;2007-05-22T06:00:137667Z;-5,803789;105,675497;480,599;810,6396;0;0;No Data;No Data
1179813613;2007-05-22T06:00:137644Z;-5,803783;105,674941;488,454;810,7012;0;0;No Data;No Data
1179813613;2007-05-22T06:00:136785Z;-5,784519;105,684381;270,049;813,0871;0;0;No Data;No Data
1179813613;2007-05-22T06:00:136556Z;-5,779967;105,687871;178,171;813,7245;0;0;No Data;No Data
1179813613;2007-05-22T06:00:135179Z;-5,749925;105,704635;76,133;817,55;0;0;No Data;No Data
1179813613;2007-05-22T06:00:135064Z;-5,748256;105,706975;72,233;817,869;0;0;No Data;No Data
1179813613;2007-05-22T06:00:134645Z;-5,758604;105,708451;59,557;819,0326;0;0;No Data;No Data
1179813613;2007-05-22T06:00:134411Z;-5,764360;105,709464;70,12;819,6832;0;0;No Data;No Data
1179813613;2007-05-22T06:00:133791Z;-5,779840;105,709668;78,55;821,4067;0;0;No Data;No Data
1179813613;2007-05-22T06:00:133492Z;-5,787291;105,709492;76,011;822,2365;0;0;No Data;No Data
1179813613;2007-05-22T06:00:132843Z;-5,803255;105,706808;143,774;824,0385;0;0;No Data;No Data
1179813613;2007-05-22T06:00:132213Z;-5,818628;105,703569;167,269;825,7872;0;0;No Data;No Data
1179813613;2007-05-22T06:00:131996Z;-5,823728;105,701711;166,672;826,3912;0;0;No Data;No Data
1179813613;2007-05-22T06:00:131317Z;-5,807068;105,698670;131,868;828,2763;0;0;No Data;No Data
1179813613;2007-05-22T06:00:130147Z;-5,777879;105,697662;112,048;831,5278;0;0;No Data;No Data
1179813612;2007-05-22T06:00:129961Z;-5,773271;105,697187;112,425;832,0434;0;0;No Data;No Data
1179813612;2007-05-22T06:00:129677Z;-5,766352;105,695622;93,85;832,8329;0;0;No Data;No Data
1179813612;2007-05-22T06:00:129575Z;-5,764036;105,694528;100,765;833,1178;0;0;No Data;No Data
1179813612;2007-05-22T06:00:128570Z;-5,788566;105,689375;153,206;835,9078;0;0;No Data;No Data
1179813612;2007-05-22T06:00:128258Z;-5,795956;105,686920;241,654;836,7743;0;0;No Data;No Data
1179813612;2007-05-22T06:00:127719Z;-5,809037;105,683772;278,976;838,2717;0;0;No Data;No Data
1179813612;2007-05-22T06:00:127135Z;-5,821992;105,677064;160,342;839,8942;0;0;No Data;No Data
1179813612;2007-05-22T06:00:126720Z;-5,830426;105,671025;40,512;841,047;0;0;No Data;No Data
1179813612;2007-05-22T06:00:126321Z;-5,826199;105,661956;106,686;842,1562;0;0;No Data;No Data
1179813612;2007-05-22T06:00:126159Z;-5,825529;105,657943;107,796;842,6068;0;0;No Data;No Data
1179813612;2007-05-22T06:00:125361Z;-5,824476;105,637969;206,378;844,8221;0;0;No Data;No Data
1179813612;2007-05-22T06:00:125248Z;-5,824409;105,635139;217,215;845,1356;0;0;No Data;No Data
1179813612;2007-05-22T06:00:124766Z;-5,824114;105,623056;228,423;846,4742;0;0;No Data;No Data
1179813612;2007-05-22T06:00:124616Z;-5,821908;105,626105;293,021;846,8918;0;0;No Data;No Data
1179813612;2007-05-22T06:00:123510Z;-5,811753;105,651904;521,718;849,9647;0;0;No Data;No Data
1179813612;2007-05-22T06:00:123465Z;-5,811776;105,653023;505,61;850,0887;0;0;No Data;No Data
1179813612;2007-05-22T06:00:123060Z;-5,811989;105,663165;406,169;851,2124;0;0;No Data;No Data
1179813612;2007-05-22T06:00:122312Z;-5,812403;105,681929;272,803;853,2912;0;0;No Data;No Data
1179813612;2007-05-22T06:00:122198Z;-5,812467;105,684782;243,244;853,6073;0;0;No Data;No Data
1179813612;2007-05-22T06:00:121763Z;-5,813292;105,695655;96,282;854,8151;0;0;No Data;No Data
1179813612;2007-05-22T06:00:120614Z;-5,816279;105,724322;177,097;858,0076;0;0;No Data;No Data
1179813611;2007-05-22T06:00:119606Z;-5,816873;105,749605;120,906;860,8087;0;0;No Data;No Data
1179813611;2007-05-22T06:00:119004Z;-5,815496;105,764648;56,81;862,4819;0;0;No Data;No Data
1179813611;2007-05-22T06:00:118841Z;-5,812701;105,767599;19,364;862,9332;0;0;No Data;No Data
1179813611;2007-05-22T06:00:118629Z;-5,809169;105,763650;45,813;863,5213;0;0;No Data;No Data
1179813611;2007-05-22T06:00:118527Z;-5,807970;105,761373;17,214;863,8066;0;0;No Data;No Data
1179813611;2007-05-22T06:00:116836Z;-5,801296;105,719514;166,486;868,5019;0;0;No Data;No Data
1179813611;2007-05-22T06:00:114901Z;-5,795828;105,671303;673,675;873,8763;0;0;No Data;No Data
1179813611;2007-05-22T06:00:113566Z;-5,789597;105,638418;1066,984;877,5841;0;0;No Data;No Data
1179813611;2007-05-22T06:00:112802Z;-5,786758;105,619456;851,029;879,7079;0;0;No Data;No Data
1179813611;2007-05-22T06:00:112644Z;-5,785237;105,623120;980,576;880,1477;0;0;No Data;No Data
1179813611;2007-05-22T06:00:111181Z;-5,777847;105,659047;544,321;884,2113;0;0;No Data;No Data
1179813611;2007-05-22T06:00:110925Z;-5,776202;105,665253;495,528;884,9228;0;0;No Data;No Data
1179813610;2007-05-22T06:00:109001Z;-5,771901;105,713310;71,83;890,2673;0;0;No Data;No Data
1179813610;2007-05-22T06:00:107956Z;-5,768516;105,739289;83,438;893,1695;0;0;No Data;No Data
1179813610;2007-05-22T06:00:107494Z;-5,767639;105,750824;42,874;894,451;0;0;No Data;No Data
1179813610;2007-05-22T06:00:107255Z;-5,769225;105,745028;55,268;895,1168;0;0;No Data;No Data
1179813610;2007-05-22T06:00:106176Z;-5,769732;105,717968;54,376;898,1146;0;0;No Data;No Data
1179813610;2007-05-22T06:00:105786Z;-5,769491;105,708190;78,592;899,1979;0;0;No Data;No Data
1179813610;2007-05-22T06:00:104325Z;-5,767119;105,671640;306,602;903,2549;0;0;No Data;No Data
1179813610;2007-05-22T06:00:103716Z;-5,765809;105,656433;450,905;904,9456;0;0;No Data;No Data
1179813610;2007-05-22T06:00:101918Z;-5,760546;105,611637;324,552;909,9419;0;0;No Data;No Data
1179813610;2007-05-22T06:00:100797Z;-5,756214;105,639415;438,242;913,0564;0;0;No Data;No Data
1179813610;2007-05-22T06:00:100522Z;-5,755808;105,646285;403,843;913,8188;0;0;No Data;No Data
1179813698;2007-05-22T06:00:98886Z;-5,754729;105,687292;121,672;918,3627;0;0;No Data;No Data
1179813696;2007-05-22T06:00:96914Z;-5,757550;105,736681;52,245;923,8425;0;0;No Data;No Data
1179813695;2007-05-22T06:00:95961Z;-5,764396;105,759544;26,485;926,4873;0;0;No Data;No Data
1179813695;2007-05-22T06:00:95725Z;-5,767387;105,764651;16,82;927,1438;0;0;No Data;No Data
1179813694;2007-05-22T06:00:94902Z;-5,777286;105,746555;36,49;929,4311;0;0;No Data;No Data
1179813693;2007-05-22T06:00:93487Z;-5,786787;105,712380;69,654;933,3614;0;0;No Data;No Data
1179813691;2007-05-22T06:00:91810Z;-5,786692;105,670323;580,03;938,0197;0;0;No Data;No Data
1179813691;2007-05-22T06:00:91633Z;-5,786670;105,665895;746,663;938,5101;0;0;No Data;No Data
1179813690;2007-05-22T06:00:90736Z;-5,791998;105,644048;1105,621;941,0015;0;0;No Data;No Data
1179813690;2007-05-22T06:00:90456Z;-5,794559;105,637489;935,841;941,7819;0;0;No Data;No Data
1179813689;2007-05-22T06:00:89101Z;-5,798644;105,671204;660,152;945,5438;0;0;No Data;No Data
1179813687;2007-05-22T06:00:87137Z;-5,805313;105,719993;170,471;950,9984;0;0;No Data;No Data
1179813686;2007-05-22T06:00:86791Z;-5,806673;105,728577;202,589;951,9611;0;0;No Data;No Data
1179813685;2007-05-22T06:00:85769Z;-5,815795;105,752514;150,447;954,8002;0;0;No Data;No Data
1179813684;2007-05-22T06:00:84518Z;-5,822504;105,721871;200,163;958,2752;0;0;No Data;No Data
1179813684;2007-05-22T06:00:84174Z;-5,822867;105,713245;179,196;959,2314;0;0;No Data;No Data
1179813684;2007-05-22T06:00:84012Z;-5,823341;105,709210;159,48;959,6814;0;0;No Data;No Data
1179813683;2007-05-22T06:00:83093Z;-5,823350;105,686166;84,915;962,2336;0;0;No Data;No Data
1179813682;2007-05-22T06:00:82749Z;-5,823716;105,677558;139,726;963,1878;0;0;No Data;No Data
1179813681;2007-05-22T06:00:81970Z;-5,823816;105,658023;135,847;965,3513;0;0;No Data;No Data
1179813681;2007-05-22T06:00:81811Z;-5,823720;105,654010;147,319;965,7958;0;0;No Data;No Data
1179813681;2007-05-22T06:00:81628Z;-5,823610;105,649449;173,336;966,301;0;0;No Data;No Data
1179813681;2007-05-22T06:00:81214Z;-5,822718;105,659804;157,105;967,4522;0;0;No Data;No Data
1179813680;2007-05-22T06:00:80392Z;-5,822639;105,680431;109,077;969,7368;0;0;No Data;No Data
1179813679;2007-05-22T06:00:79334Z;-5,822142;105,706936;188,123;972,673;0;0;No Data;No Data
1179813678;2007-05-22T06:00:78304Z;-5,822766;105,732781;165,489;975,5364;0;0;No Data;No Data
1179813678;2007-05-22T06:00:78028Z;-5,823502;105,739660;159,891;976,3028;0;0;No Data;No Data
1179813677;2007-05-22T06:00:77844Z;-5,823613;105,744256;165,17;976,812;0;0;No Data;No Data
1179813677;2007-05-22T06:00:77500Z;-5,824390;105,752865;146,849;977,7695;0;0;No Data;No Data
1179813677;2007-05-22T06:00:77010Z;-5,826387;105,740740;171,844;979,1307;0;0;No Data;No Data
1179813675;2007-05-22T06:00:75796Z;-5,825653;105,710298;145,171;982,5032;0;0;No Data;No Data
1179813675;2007-05-22T06:00:75067Z;-5,821218;105,692563;84,389;984,5285;0;0;No Data;No Data
1179813673;2007-05-22T06:00:73937Z;-5,813178;105,665406;363,062;987,6666;0;0;No Data;No Data
1179813673;2007-05-22T06:00:73150Z;-5,802750;105,648688;928,589;989,852;0;0;No Data;No Data
1179813672;2007-05-22T06:00:72993Z;-5,799888;105,645998;1019,374;990,2881;0;0;No Data;No Data
1179813672;2007-05-22T06:00:72326Z;-5,783427;105,643471;918,321;992,1419;0;0;No Data;No Data
1179813671;2007-05-22T06:00:71216Z;-5,757057;105,651947;418,135;995,2241;0;0;No Data;No Data
1179813670;2007-05-22T06:00:70948Z;-5,751299;105,655378;263,748;995,9692;0;0;No Data;No Data
1179813670;2007-05-22T06:00:70205Z;-5,769822;105,655825;561,962;998,032;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,800964;105,643716;1009,969;1001,749;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,807619;105,640052;954,205;1002,594;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,833332;105,625435;6,529;1005,883;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,830523;105,627933;129,225;1006,301;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,812099;105,642254;567,553;1008,894;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,807150;105,645575;826,033;1009,556;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,782442;105,659014;658,373;1012,684;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,771067;105,665918;476,338;1014,163;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,761419;105,672903;323,876;1015,487;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,767157;105,675039;284,628;1016,168;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,788998;105,672523;621,932;1018,615;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,805371;105,669781;508,958;1020,463;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,821218;105,668510;229,099;1022,233;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,827022;105,672313;107,992;1023,004;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,823577;105,718972;209,884;1028,186;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,801044;105,783440;10,855;1035,754;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,794851;105,788203;10,977;1036,622;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,783971;105,788462;6,236;1037,834;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,775264;105,784070;9,253;1038,918;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,763093;105,778607;5,017;1040,402;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,760228;105,778677;4,935;1040,721;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,770027;105,780739;24,542;1041,836;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,778689;105,783409;13,073;1042,845;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,780424;105,783940;6,916;1043,047;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,792547;105,787681;10,928;1044,459;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,808012;105,787309;1,154;1046,181;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,820490;105,781820;2,139;1047,697;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,824459;105,779995;0,0;1048,183;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,814804;105,783686;7,502;1049,333;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,802912;105,789738;2,936;1050,817;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,793868;105,795147;6,23;1051,989;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,791590;105,795779;2,136;1052,252;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,811408;105,785497;1,246;1054,735;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,816508;105,783069;7,372;1055,363;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,828399;105,777019;5,789;1056,847;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,823872;105,779433;0,0;1057,417;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,803484;105,789724;3,784;1059,957;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,796105;105,792786;6,356;1060,846;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,780172;105,797787;0,0;1062,704;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,771018;105,798586;0,0;1063,727;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,767007;105,798684;0,0;1064,174;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,763533;105,797034;3,643;1064,602;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,782437;105,796578;0,0;1066,707;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,792831;105,799784;0,928;1067,918;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,799161;105,800783;0,0;1068,631;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,788098;105,793557;2,592;1070,1;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,781146;105,790262;2,434;1070,956;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,764342;105,782604;13,118;1073,01;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,762034;105,782086;4,688;1073,273;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,764289;105,780299;18,098;1073,593;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,777371;105,775945;20,02;1075,127;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,787118;105,775697;31,752;1076,212;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,792840;105,775563;28,357;1076,849;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,798002;105,775426;36,877;1077,424;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,804290;105,775291;8,594;1078,124;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,810014;105,775160;2,192;1078,761;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,815169;105,775035;5,508;1079,335;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,820911;105,775473;4,937;1079,976;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,830635;105,774648;3,906;1081,062;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,856802;105,745176;120,737;1085,437;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,866529;105,719636;142,919;1088,466;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,867053;105,716739;116,305;1088,792;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,868375;105,699415;0,0;1090,716;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,865472;105,674130;0,0;1093,535;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,863600;105,667837;0,0;1094,262;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,861072;105,658101;0,0;1095,376;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,852910;105,676167;0,0;1097,573;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,850993;105,691773;0,0;1099,315;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,849628;105,706796;27,36;1100,986;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,848735;105,718349;86,403;1102,269;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,848909;105,725823;102,555;1103,097;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,848279;105,698181;1,257;1106,159;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,848265;105,697605;0,623;1106,223;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,843382;105,709255;21,944;1107,623;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,842287;105,711592;52,766;1107,909;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,841801;105,715643;128,177;1108,361;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,841280;105,717960;107,588;1108,624;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,840201;105,720864;161,629;1108,967;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,839115;105,723188;113,843;1109,251;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,838075;105,727237;106,483;1109,714;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,837586;105,730699;104,437;1110,101;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,832743;105,743462;156,985;1111,614;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,832227;105,745779;116,421;1111,877;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,830582;105,748702;110,966;1112,249;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,830610;105,749854;69,689;1112,377;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,827847;105,753955;55,781;1112,926;0;0;No Data;No Data
1179813600;2007-05-22T06:00:00Z;-5,829424;105,748155;90,455;1113,592;0;0;No Data;No Data
